severity;category;page;detail;target
FAIL;ressource_absente;donnees-structurees/exercices/le-format-csv/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/le-format-csv-questions/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/les-donnees-exercice-interactif/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/les-donnees-generalites-questions/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/metadonnees-d-une-photo-definitions/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/metadonnees-d-une-photo-questions/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/photo-vacances-usa-1-jpg-image/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-10/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-11/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-12/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-13/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-14/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-15/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-16/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-17/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-18/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-19/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-2/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-20/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-21/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-22/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-23/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-24/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-25/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-26/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-27/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-28/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-29/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-3/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-30/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-31/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-32/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-33/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-34/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-35/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-36/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-37/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-38/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-39/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-4/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-40/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-41/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-42/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-43/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-44/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-45/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-46/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-47/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-48/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-49/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-5/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-50/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-51/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-6/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-7/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-8/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/structurees-traitement/sans-titre-9/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/telecharger-libreoffice/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/top-10-des-prenoms-en-france-2021-site/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/top-10-des-prenoms-en-france-questions/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/velib-a-paris-et-communes-limitrophes/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/velib-a-paris-premieres-questions/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/velib-a-paris-questions-avec-le-tableur/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/exercices/velib-disponibilite-en-temps-reel-site/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/index.html;Ressource locale absente (script@src).;../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/ouverture-du-chapitre/index.html;Ressource locale absente (script@src).;../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/ouverture-du-chapitre/les-donnees-en-une-seule-frise/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/ouverture-du-chapitre/qu-est-ce-que-sont-les-donnees-structurees-et-comment-traite/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/prolongements/index.html;Ressource locale absente (script@src).;../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/prolongements/le-format-json/correspondance-entre-un-fichier-csv-et-json/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/prolongements/le-format-json/exemple-de-fichier-json/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/prolongements/le-format-json/index.html;Ressource locale absente (script@src).;../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/prolongements/le-format-json/le-format-json-et-sa-syntaxe/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/prolongements/le-format-json/ouverture-et-affichage-d-un-fichier-json-avec-python/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;ressource_absente;donnees-structurees/prolongements/le-format-xml/correspondance-entre-un-fichier-csv-et-xml/index.html;Ressource locale absente (script@src).;../../../../javascripts/fix-links.js
FAIL;lien_interne_casse;donnees-structurees/prolongements/le-format-xml/exemple-de-fichier-xml/index.html;Cible locale absente dans le site construit.;./Exemple de fichier XML.xml
